Transaction_id,CC_Number,Transaction_Date,Amount,Merchant_Details
2597,5155498910263146,2025-01-05,751.16,Pineda-Green
2598,5155498910263146,2025-06-27,472.19,White-Lara
2599,5155498910263146,2021-09-20,906.58,"Smith, Mcgrath and Miller"
2600,5155498910263146,2020-12-29,605.69,Hall-Green
2601,5155498910263146,2021-10-01,2343.04,Roman Ltd
2602,5155498910263146,2021-05-26,422.16,Austin-Richard
2603,5155498910263146,2024-03-18,2195.26,"Chan, Castillo and Hunter"
2604,5155498910263146,2024-03-15,25.01,Short and Sons
2605,5155498910263146,2021-11-13,433.01,Brown-Robles
2606,5155498910263146,2024-09-06,2496.67,Hill LLC
2607,5155498910263146,2023-05-12,584.65,"Zuniga, Hill and Silva"
2608,5155498910263146,2022-03-13,2088.91,"Hoover, Robinson and Lowery"
2609,5155498910263146,2021-05-26,56.11,"Smith, Baker and Richmond"
2610,5155498910263146,2024-05-26,226.55,"Sherman, Bass and Ramirez"
2611,5155498910263146,2021-05-03,1791.66,Hurley-George
2612,5155498910263146,2021-03-12,1379.64,"Dawson, Walsh and Powell"
2613,5155498910263146,2025-08-03,904.88,Chan and Sons
2614,5155498910263146,2021-02-24,1650.43,Lowery Inc
2615,5155498910263146,2023-10-28,1196.01,Johnson PLC
2616,5155498910263146,2024-01-11,1457.90,"Aguilar, Glenn and Patterson"
2617,5155498910263146,2025-06-18,1768.80,Krause-Young
2618,4951839996196952,2021-03-23,1196.65,"Baker, Kennedy and Johnson"
2619,4951839996196952,2024-05-22,222.26,"Hoffman, Johnston and Moore"
2620,4951839996196952,2021-04-26,2277.33,Cox PLC
2621,4951839996196952,2024-06-24,2260.69,Chaney and Sons
2622,4951839996196952,2023-12-26,756.91,Knight Ltd
2623,4951839996196952,2025-10-05,216.77,Hopkins Group
2624,4951839996196952,2022-06-22,218.31,Stewart and Sons
2625,4951839996196952,2021-06-04,285.52,Pitts Group
2626,4951839996196952,2021-04-27,757.21,Burns-Floyd
2627,4951839996196952,2021-09-18,2443.51,Haas PLC
2628,4951839996196952,2024-05-03,2002.81,Erickson PLC
2629,4951839996196952,2021-10-28,917.86,"Rodriguez, Dixon and Manning"
2630,4951839996196952,2025-06-03,506.12,Smith Inc
2631,4951839996196952,2022-06-09,1918.08,Thompson-Allen
2632,4463701215826236,2023-05-20,1730.07,"Rodriguez, Lewis and Mclean"
2633,4463701215826236,2023-03-21,1069.37,"Dean, Adams and Wilson"
2634,4463701215826236,2023-06-23,218.87,Duncan-Snyder
2635,4463701215826236,2023-01-15,598.80,Martinez-Espinoza
2636,4463701215826236,2021-03-18,321.93,Smith-Oliver
2637,4463701215826236,2021-07-02,292.13,Davis and Sons
2638,4463701215826236,2025-08-29,1933.41,"Rush, Camacho and Young"
2639,4463701215826236,2022-05-02,216.69,"Nguyen, Martinez and Dennis"
2640,4463701215826236,2021-11-26,1769.67,Clark-Bullock
2641,4463701215826236,2022-12-27,209.87,Bell and Sons
2642,4463701215826236,2024-07-20,99.54,"Webster, Garrison and Ball"
2643,4463701215826236,2024-03-07,1480.57,"Collins, Gomez and Calderon"
2644,4463701215826236,2024-02-04,1401.65,Wise Ltd
2645,4463701215826236,2024-11-22,1545.55,"Johnson, King and Adams"
2646,4463701215826236,2022-06-06,127.80,Ortega-Davis
2647,4463701215826236,2022-10-01,1612.17,Pierce-Schmidt
2648,4463701215826236,2021-10-26,176.52,"Medina, Jones and Santos"
2649,4463701215826236,2023-09-05,1693.89,Mitchell-Kelley
2650,4463701215826236,2024-02-11,2024.11,Ross Group
2651,4463701215826236,2024-12-02,471.45,Harper Inc
2652,4463701215826236,2021-03-08,1431.13,Mills Ltd
2653,4463701215826236,2022-01-06,1439.71,Schneider-Horton
2654,4463701215826236,2022-07-01,91.21,"Fowler, Gonzales and Hall"
2655,4463701215826236,2024-12-10,176.19,"Martin, Escobar and Rubio"
2656,1000266438799362,2024-09-23,803.01,Moore-Reynolds
2657,1000266438799362,2022-08-28,1817.92,Mercer-Hawkins
2658,1000266438799362,2021-11-26,518.04,Long Ltd
2659,1000266438799362,2023-04-30,2397.79,Moore LLC
2660,1000266438799362,2024-06-30,1901.18,Carter and Sons
2661,1000266438799362,2020-11-12,2156.58,"Strickland, Pugh and Weaver"
2662,1000266438799362,2023-07-28,1223.15,Reed-Smith
2663,1000266438799362,2024-02-14,2434.52,Owens-Horton
2664,1000266438799362,2021-10-25,2200.11,Coleman-Lewis
2665,1000266438799362,2025-06-02,2278.30,Miller-Cooper
2666,1000266438799362,2025-04-30,29.35,"Evans, Dennis and Hughes"
2667,1284165155683179,2024-08-02,1727.26,White-Bailey
2668,1284165155683179,2022-08-25,231.51,Riley Ltd
2669,1284165155683179,2025-02-28,2219.75,Adams LLC
2670,1284165155683179,2021-05-11,1907.06,"Medina, Hall and Acosta"
2671,1284165155683179,2024-03-05,90.38,Ray PLC
2672,1284165155683179,2021-03-31,2167.15,Flores-Smith
2673,1284165155683179,2025-03-06,598.71,"Pearson, Munoz and Webb"
2674,1284165155683179,2024-08-26,1954.52,Snyder-Love
2675,1284165155683179,2025-09-05,1908.84,Manning Ltd
2676,1284165155683179,2024-05-30,681.80,Johnson-Patterson
2677,1284165155683179,2021-04-29,659.48,Reed Ltd
2678,1284165155683179,2023-09-29,1075.21,Garcia Group
2679,1284165155683179,2023-01-16,192.46,Lopez LLC
2680,1284165155683179,2022-11-23,1187.40,Hopkins Group
2681,1284165155683179,2023-08-13,863.01,Zhang-Green
2682,1284165155683179,2021-03-04,1789.18,Kelley-Alvarez
2683,1284165155683179,2023-04-06,867.53,Holmes-Silva
2684,1284165155683179,2021-11-11,384.59,Jordan LLC
2685,1284165155683179,2021-11-03,2149.30,Frost Ltd
2686,1284165155683179,2023-03-26,380.91,"Young, Morris and Coleman"
2687,1284165155683179,2025-05-20,2063.95,Chandler PLC
2688,1284165155683179,2021-07-26,1866.22,Hicks Inc
2689,1284165155683179,2025-02-23,986.54,"Wells, Shaw and Smith"
2690,1284165155683179,2021-02-14,490.42,"Robertson, White and Bolton"
2691,1284165155683179,2023-01-07,2399.24,"Wilcox, Kelly and Sims"
2692,5280994919561998,2021-09-21,193.00,Lucas PLC
2693,5280994919561998,2022-02-24,2431.08,Saunders-Gonzalez
2694,5280994919561998,2022-01-15,1861.14,Shelton-Henry
2695,5280994919561998,2021-06-29,138.12,Lewis Ltd
2696,5280994919561998,2021-06-26,2222.14,Burns PLC
2697,5280994919561998,2021-07-28,1099.29,Matthews PLC
2698,5280994919561998,2021-01-21,2427.64,Jackson Inc
2699,5280994919561998,2024-10-02,1899.47,Smith Ltd
2700,5280994919561998,2022-08-04,1530.52,Jackson PLC
2701,5280994919561998,2020-12-26,1928.94,"Middleton, Taylor and Ward"
2702,5280994919561998,2025-06-20,1061.89,Armstrong-Clarke
2703,5280994919561998,2020-12-05,1154.68,"Mccullough, Wright and Mccormick"
2704,5280994919561998,2025-09-24,864.08,"Lamb, Contreras and Hebert"
2705,5280994919561998,2022-05-26,703.06,Reynolds Inc
2706,5280994919561998,2022-06-16,2156.79,Thompson and Sons
2707,5280994919561998,2023-08-01,993.64,Williams-Smith
2708,5280994919561998,2022-06-01,614.67,"Mcdonald, May and Smith"
2709,5280994919561998,2021-10-17,343.18,Barton-Garcia
2710,5280994919561998,2021-07-06,620.30,Buchanan Inc
2711,5280994919561998,2021-12-08,1153.57,Weaver-Hernandez
2712,5280994919561998,2025-08-23,1233.39,Smith-Hicks
2713,1043606494347679,2021-12-26,796.37,"Hogan, Wood and Johnston"
2714,1043606494347679,2021-03-20,23.25,"Williams, Nguyen and Shah"
2715,1043606494347679,2025-08-28,1450.41,Norman and Sons
2716,1043606494347679,2020-12-12,2282.77,"Dalton, Butler and Reyes"
2717,1043606494347679,2024-04-08,1640.25,Smith PLC
2718,1043606494347679,2022-09-02,1052.72,"Hanson, Bryant and Norris"
2719,1043606494347679,2024-05-28,457.33,"Ramirez, Rodriguez and Maxwell"
2720,1043606494347679,2024-02-19,539.52,Brooks PLC
2721,1043606494347679,2025-08-20,1997.90,Young LLC
2722,1043606494347679,2023-07-13,844.78,"Le, Wright and Martinez"
2723,1043606494347679,2022-10-23,1946.01,Austin-Pham
2724,1043606494347679,2024-02-29,714.00,Fischer and Sons
2725,1043606494347679,2021-11-26,1354.74,Guzman-Simmons
2726,1043606494347679,2022-11-09,1380.60,Boyd-Harris
2727,1043606494347679,2022-04-24,2188.30,Hale PLC
2728,1043606494347679,2024-11-05,609.27,"Watts, Weaver and Guerrero"
2729,1043606494347679,2023-12-05,1499.85,"Henry, Rogers and Levine"
2730,1043606494347679,2025-10-11,2101.98,"Dalton, Pacheco and Dennis"
2731,1043606494347679,2023-01-16,467.07,"Vaughn, Merritt and Nunez"
2732,1043606494347679,2022-11-12,2127.44,"Blake, Nguyen and Washington"
2733,1043606494347679,2023-12-26,2283.42,"Turner, Powers and Pena"
2734,1043606494347679,2021-02-07,1731.44,Williams Inc
2735,1043606494347679,2021-12-17,935.21,"Burnett, Harmon and Bush"
2736,1043606494347679,2023-11-30,1856.99,Hall and Sons
2737,1043606494347679,2023-10-23,791.60,Morales and Sons
2738,1043606494347679,2020-12-04,282.31,Hanson-Wilson
2739,1043606494347679,2022-04-30,1923.47,White-Baker
2740,1043606494347679,2022-07-30,2387.08,Mullins-Miller
2741,9411201634044609,2025-09-02,2409.67,Patel-Griffith
2742,9411201634044609,2024-01-24,1298.93,"Brewer, Hamilton and Wright"
2743,9411201634044609,2024-11-17,1945.94,Lucero Ltd
2744,9411201634044609,2024-06-27,1071.49,Estrada-Weaver
2745,9411201634044609,2022-10-06,1402.42,Bennett Inc
2746,9411201634044609,2024-08-25,1369.96,Torres-Garrison
2747,9411201634044609,2023-01-24,489.43,Rodriguez Ltd
2748,9411201634044609,2020-11-18,1406.92,"Wolf, Oliver and Morgan"
2749,9411201634044609,2022-03-31,482.08,Harper-Kline
2750,9411201634044609,2024-06-16,1330.19,"Hernandez, Mckinney and Nguyen"
2751,9411201634044609,2025-08-16,645.99,"Rogers, Alvarez and Hall"
2752,9411201634044609,2024-06-26,1028.58,"Price, Torres and Wilson"
2753,9411201634044609,2023-05-06,910.87,Davis Group
2754,9411201634044609,2024-01-23,1033.82,Johnson-Duran
2755,9411201634044609,2021-04-28,684.40,Graves PLC
2756,9411201634044609,2023-05-23,1845.40,"Brown, Wilson and Rodriguez"
2757,9411201634044609,2021-10-25,665.11,Wright-Martin
2758,9411201634044609,2023-08-09,577.99,Monroe-Young
2759,9411201634044609,2021-07-04,221.75,Reed-Baker
2760,9411201634044609,2025-08-03,1001.41,"Morrow, Edwards and Wade"
2761,9411201634044609,2025-03-19,1143.96,"Garrett, Mason and May"
2762,9411201634044609,2023-11-15,2225.76,Mason-Beck
2763,9411201634044609,2022-08-01,1106.22,Brown-Cole
2764,9411201634044609,2023-07-26,94.25,Reed and Sons
2765,9411201634044609,2024-05-07,896.52,Riley-Leach
2766,9411201634044609,2024-02-11,13.17,Stafford and Sons
2767,9411201634044609,2025-03-24,278.16,Richardson-Reeves
2768,9411201634044609,2021-06-15,674.12,"Moses, Harris and Villegas"
2769,9411201634044609,2021-04-29,199.60,Jensen-Williams
2770,9411201634044609,2023-05-06,446.48,Franklin Inc
2771,5691368501420212,2021-11-04,779.70,Blanchard Group
2772,5691368501420212,2024-08-09,1757.92,"Nguyen, Austin and Davis"
2773,5691368501420212,2025-06-03,182.66,"Miles, Lopez and Mata"
2774,5691368501420212,2022-10-14,953.64,Miller Group
2775,5691368501420212,2025-03-27,767.98,"Chung, Jackson and Lloyd"
2776,5691368501420212,2025-08-19,2149.51,Smith-Sexton
2777,5691368501420212,2020-11-19,938.26,"Young, Williams and Reed"
2778,5691368501420212,2025-04-22,1291.48,Elliott-Andrews
2779,6740758730908407,2023-07-26,1871.54,Rios Group
2780,6740758730908407,2025-09-06,1956.95,Smith-Wilson
2781,6740758730908407,2023-11-22,850.12,West-Brown
2782,6740758730908407,2022-04-09,674.76,Alexander Group
2783,6740758730908407,2023-11-03,2274.51,Garcia-Ballard
2784,6740758730908407,2024-10-27,1854.05,Jacobs-Gallegos
2785,6740758730908407,2022-12-31,2424.47,Fernandez LLC
2786,6740758730908407,2023-09-05,1266.89,Ramsey LLC
2787,6740758730908407,2024-05-16,2312.32,"Nelson, Vaughn and Marquez"
2788,6740758730908407,2021-06-09,2427.42,Wheeler Inc
2789,6915323908530377,2023-01-02,1130.74,"Diaz, Kirby and Hamilton"
2790,6915323908530377,2024-04-23,2017.58,"Love, Scott and Cunningham"
2791,6915323908530377,2024-09-10,725.88,Scott Group
2792,6915323908530377,2021-04-29,1691.97,"Rodriguez, Hernandez and Ewing"
2793,6915323908530377,2022-04-06,1715.28,"Kelley, Dennis and Smith"
2794,6915323908530377,2024-03-25,2479.71,"Nielsen, Mccoy and Grant"
2795,6915323908530377,2021-01-20,1416.94,Holder-Bush
2796,6915323908530377,2022-01-09,1026.27,"Allen, Brown and George"
2797,6915323908530377,2023-06-06,72.63,Fuller and Sons
2798,6915323908530377,2024-07-06,2481.20,Henry PLC
2799,6915323908530377,2021-01-12,216.50,Marshall Group
2800,6915323908530377,2022-06-09,2388.25,Wright Ltd
2801,7662690440028038,2025-01-13,381.32,Murphy PLC
2802,7662690440028038,2021-06-16,375.44,"Wilson, Lucas and Moran"
2803,7662690440028038,2024-07-27,2421.72,"Santos, Martin and Gonzales"
2804,7662690440028038,2023-09-12,1999.85,Garcia-Cox
2805,7662690440028038,2023-03-01,2267.84,Gardner Group
2806,7662690440028038,2021-12-15,315.14,"Heath, Collins and Baker"
2807,7662690440028038,2025-04-02,1629.43,Graham-Graves
2808,7662690440028038,2021-09-24,2414.80,Brown Ltd
2809,7662690440028038,2023-04-24,1859.62,Ballard LLC
2810,7662690440028038,2021-04-21,519.94,"Wallace, Jenkins and Crawford"
2811,7662690440028038,2021-05-02,1326.41,Morgan LLC
2812,7662690440028038,2022-10-22,919.76,Gardner-Salinas
2813,7662690440028038,2021-05-26,2187.01,Carroll-Good
2814,7662690440028038,2022-07-20,812.79,Miller-Myers
2815,7662690440028038,2021-12-31,1577.82,Berry-Winters
2816,7662690440028038,2025-09-08,2449.62,Waller Inc
2817,7662690440028038,2022-07-10,485.00,"Padilla, Johnson and Johns"
2818,7662690440028038,2025-08-22,1952.45,Cook Ltd
2819,7662690440028038,2022-06-01,1434.39,Collins-Duncan
2820,7662690440028038,2023-07-12,1707.74,Banks LLC
2821,7662690440028038,2023-10-14,83.83,Clayton Group
2822,7662690440028038,2025-03-03,175.01,Sanchez-Berger
2823,7662690440028038,2023-07-01,2009.02,"Bryant, Parsons and Burnett"
2824,7662690440028038,2021-05-16,649.79,Bauer Ltd
2825,7662690440028038,2020-10-22,1884.29,Ellis Group
2826,9710565319723856,2024-06-16,688.46,Paul-Tucker
2827,9710565319723856,2022-11-06,1571.28,"Hernandez, Scott and Evans"
2828,9710565319723856,2022-08-28,680.75,Coffey and Sons
2829,9710565319723856,2020-12-01,1864.02,Monroe LLC
2830,9710565319723856,2023-02-24,2032.57,Lawrence-Snyder
2831,0316092468734296,2025-09-20,1727.88,Morse-Reed
2832,0316092468734296,2024-11-02,2026.37,"Jones, Bolton and Ramirez"
2833,0316092468734296,2022-08-10,827.47,Flynn Group
2834,0316092468734296,2022-02-06,1441.43,"Hall, Walker and Williams"
2835,0316092468734296,2020-11-22,1774.85,"Fisher, Hunt and Baxter"
2836,0316092468734296,2024-02-05,2028.44,"Taylor, Thomas and Wilson"
2837,5074076495061608,2023-10-25,638.45,Perry-Clark
2838,5074076495061608,2022-05-15,1872.37,"Lucas, Howard and Mckee"
2839,5074076495061608,2023-05-29,1440.62,Miller Ltd
2840,5074076495061608,2024-02-28,346.33,Thompson-Butler
2841,5074076495061608,2025-05-01,2452.45,Wagner-Massey
2842,5074076495061608,2021-08-04,1742.05,Martinez Group
2843,5074076495061608,2021-01-30,1738.59,Lee Ltd
2844,5074076495061608,2023-10-28,2112.01,Pace-Bryan
2845,5074076495061608,2025-01-27,1187.15,Miller PLC
2846,5074076495061608,2024-11-10,1251.72,Lewis Ltd
2847,5074076495061608,2025-09-27,281.50,Schneider Inc
2848,5074076495061608,2021-08-23,2222.60,Martin Ltd
2849,5074076495061608,2020-10-29,2327.17,Williams Ltd
2850,5074076495061608,2020-12-16,168.03,Ruiz-Parker
2851,5074076495061608,2023-04-20,512.53,Davis-Glass
2852,5074076495061608,2024-02-03,1152.93,"Hogan, Robinson and Wilson"
2853,5074076495061608,2022-02-03,1958.11,Peterson LLC
2854,5074076495061608,2021-11-24,1878.40,"Hunter, Morris and Perry"
2855,5074076495061608,2022-07-11,461.13,"Peters, Murray and Lee"
2856,5074076495061608,2024-01-19,1685.72,Frank LLC
2857,5074076495061608,2021-03-25,1023.84,"Peck, Allison and Young"
2858,5074076495061608,2024-08-12,1377.46,Hart-Rodriguez
2859,5074076495061608,2021-03-10,406.60,Hoover PLC
2860,5074076495061608,2024-03-30,2273.71,King-Bean
2861,1813132301311542,2022-05-29,1216.55,Walton-Gray
2862,1813132301311542,2025-04-18,1717.44,Banks and Sons
2863,1813132301311542,2021-12-22,2130.75,"Williams, Cooley and Martin"
2864,1813132301311542,2025-07-05,227.15,Chang-Arnold
2865,1813132301311542,2025-09-25,1163.34,"Williams, Smith and Hunt"
2866,1813132301311542,2025-03-24,314.50,Decker LLC
2867,1813132301311542,2021-10-24,1557.78,Burns-Novak
2868,1813132301311542,2022-03-28,1640.63,"Miller, Anderson and Trujillo"
2869,1813132301311542,2023-04-17,1013.18,Garcia-Garcia
2870,1813132301311542,2025-05-21,1844.43,"Lee, Clay and Lee"
2871,1813132301311542,2024-06-18,103.34,Bond Inc
2872,1813132301311542,2024-04-15,2185.02,Andrews-Jones
2873,1813132301311542,2021-06-11,2366.27,Adams-Terry
2874,1813132301311542,2022-08-19,755.04,Soto-Andrade
2875,1813132301311542,2024-03-23,225.57,Doyle-Reilly
2876,1813132301311542,2021-01-08,721.76,"Bennett, Cooper and Jenkins"
2877,1813132301311542,2022-04-19,1764.33,Garcia Inc
2878,1813132301311542,2022-03-27,2119.67,"Taylor, Perez and Hester"
2879,1813132301311542,2021-04-26,613.81,"Mata, Holt and Martinez"
2880,1813132301311542,2021-10-21,877.16,Peterson-Cooper
2881,1813132301311542,2024-12-19,1968.15,"Griffith, Thompson and Vang"
2882,2964932467866161,2024-09-03,1600.13,Donovan and Sons
2883,2964932467866161,2023-02-05,423.29,Spence-Anderson
2884,2964932467866161,2022-10-22,2024.38,Davis-Esparza
2885,2964932467866161,2021-10-22,898.64,Perez-Robinson
2886,2964932467866161,2023-07-14,1646.43,"Lee, Lloyd and Blanchard"
2887,2964932467866161,2022-08-03,2483.87,Moon-Shepherd
2888,2964932467866161,2025-02-08,1649.20,"Oliver, Sims and Moore"
2889,2964932467866161,2025-07-15,2295.84,Jones LLC
2890,2964932467866161,2023-06-25,2213.27,Benjamin PLC
2891,2964932467866161,2023-09-08,685.52,Ramos Inc
2892,2964932467866161,2023-04-01,2376.51,"Velazquez, Lane and Swanson"
2893,2964932467866161,2023-02-27,240.54,Cain-Patterson
2894,2964932467866161,2025-05-05,854.79,Martinez-Walters
2895,2964932467866161,2022-08-31,325.61,"Hale, Wilson and Mejia"
2896,2964932467866161,2021-09-20,1822.64,Mora-Conley
2897,2964932467866161,2025-06-11,2089.64,Jones Inc
2898,2964932467866161,2020-12-14,2469.78,Salazar Inc
2899,2964932467866161,2023-03-07,2399.50,Sosa LLC
2900,2964932467866161,2022-01-08,2225.38,Johnson-Hoover
2901,2964932467866161,2021-05-17,1486.70,Wong Inc
2902,2964932467866161,2025-05-25,2330.97,Richards-Clayton
2903,2964932467866161,2025-10-17,1219.62,Nichols-Morales
2904,0632284348137302,2025-02-16,290.87,Davis-Gonzalez
2905,0632284348137302,2023-06-21,299.03,"Howard, Kennedy and Chen"
2906,0632284348137302,2024-02-14,2332.63,Stevens Ltd
2907,0632284348137302,2024-05-12,637.19,"Hall, Berry and White"
2908,0632284348137302,2021-10-23,1624.44,"Smith, Peterson and Lewis"
2909,0632284348137302,2025-03-24,2498.40,Adams-Stephens
2910,0632284348137302,2021-01-02,1262.59,Vasquez Group
2911,0632284348137302,2025-06-20,1895.86,"Montoya, Page and Kelly"
2912,0632284348137302,2023-03-30,908.74,Bauer-Edwards
2913,0632284348137302,2024-02-08,431.98,Armstrong PLC
2914,0632284348137302,2021-07-03,755.63,Spencer Inc
2915,0632284348137302,2023-01-23,533.00,Henderson-Farmer
2916,0632284348137302,2021-09-14,2033.52,Russo LLC
2917,0632284348137302,2022-01-17,1290.93,Sutton-Green
2918,0632284348137302,2022-09-28,2145.09,Perkins-Becker
2919,0632284348137302,2021-07-07,841.87,Avery Group
2920,0632284348137302,2021-10-28,462.63,Acosta LLC
2921,0632284348137302,2023-01-08,2499.97,"Drake, Stephens and Fry"
2922,0632284348137302,2022-01-20,1207.65,"Moore, Martin and Day"
2923,0632284348137302,2024-03-02,1399.36,Shelton-Walters
2924,0632284348137302,2021-02-07,2428.25,Ramirez-Mccormick
2925,0632284348137302,2023-01-11,1146.77,"Hogan, Herrera and Fox"
2926,0632284348137302,2025-06-28,1172.42,"Foster, Harvey and Wiggins"
2927,1454234383034007,2020-10-30,303.38,Turner-Murphy
2928,1454234383034007,2024-12-24,852.25,"Baker, Wilson and Richardson"
2929,1454234383034007,2024-11-02,836.50,Oliver PLC
2930,1454234383034007,2025-04-10,392.90,Scott Group
2931,1454234383034007,2021-08-06,1624.85,"Brown, Brown and Harris"
2932,1454234383034007,2021-06-26,1387.76,"Miller, Young and Nichols"
2933,1454234383034007,2025-08-19,1376.95,Powell-Campbell
2934,1454234383034007,2024-11-21,1887.62,Wilson-Miranda
2935,1454234383034007,2023-07-13,1208.19,Quinn LLC
2936,1454234383034007,2022-07-10,151.95,Baker-Singh
2937,1454234383034007,2023-07-07,1664.94,"Knapp, Kemp and Ramsey"
2938,1454234383034007,2023-07-01,1820.30,Huff Group
2939,1454234383034007,2024-12-22,1353.32,Combs Inc
2940,1454234383034007,2023-10-14,2276.50,Bauer-Alexander
2941,1454234383034007,2021-01-28,508.97,"Robinson, Acevedo and Estes"
2942,1454234383034007,2024-08-07,2072.53,Hoffman-Allen
2943,1454234383034007,2022-03-07,2493.65,"Carr, Lewis and Ross"
2944,1454234383034007,2023-03-26,158.88,Martin-Klein
2945,1454234383034007,2024-01-31,1006.88,Schmitt-Gould
2946,1454234383034007,2021-03-06,1671.92,"Wilson, Greene and Hodges"
2947,1454234383034007,2025-01-21,2437.75,"Perkins, Lee and Cantu"
2948,1454234383034007,2021-07-01,1793.48,"Donovan, Elliott and Miller"
2949,0518559076116367,2024-09-30,1707.48,"Clark, Hull and Flores"
2950,0518559076116367,2021-08-18,1181.49,Young-Mason
2951,0518559076116367,2021-02-21,1892.78,"Little, Morris and Smith"
2952,0518559076116367,2022-06-24,2107.11,Myers Inc
2953,0518559076116367,2025-09-08,1118.10,Davis-Miller
2954,8589065084999622,2024-06-05,1219.06,Anderson-Costa
2955,8589065084999622,2021-06-14,152.87,Foster-Baird
2956,8589065084999622,2022-04-07,1280.78,Martin-Harrison
2957,8589065084999622,2021-09-11,1042.87,"Molina, Howe and Leonard"
2958,8589065084999622,2021-10-21,1762.92,"Thompson, Hall and Wagner"
2959,8589065084999622,2023-05-15,1878.90,Mullen LLC
2960,8589065084999622,2022-07-22,562.77,Wiggins-Ortiz
2961,8589065084999622,2025-08-08,1247.28,Miller-Singleton
2962,8589065084999622,2021-02-03,1986.39,Watkins-Chavez
2963,8589065084999622,2021-11-05,88.77,Santos Inc
2964,8589065084999622,2020-10-26,2225.41,Green-Brady
2965,8589065084999622,2024-06-28,683.13,Stephens LLC
2966,8589065084999622,2024-04-14,1485.08,Campbell-Marsh
2967,8589065084999622,2022-01-13,1738.42,Martinez and Sons
2968,8589065084999622,2023-05-14,1229.78,Jones PLC
2969,8589065084999622,2024-02-06,1352.52,"Marsh, Holland and Shaw"
2970,8589065084999622,2020-12-15,1024.01,"Garcia, Miller and Stanton"
2971,8589065084999622,2021-12-20,440.83,Liu-Sanchez
2972,8589065084999622,2023-07-05,869.69,"Berry, Williamson and Young"
2973,8589065084999622,2021-01-10,1187.46,"Miles, Valdez and Lopez"
2974,8589065084999622,2024-03-14,1683.32,"Williams, Love and Livingston"
2975,8589065084999622,2024-04-19,2030.37,Pacheco Group
2976,8589065084999622,2023-08-05,792.34,Sexton-Vargas
2977,8589065084999622,2025-01-22,1068.25,Wilkins Ltd
2978,8589065084999622,2023-08-04,901.77,Harrell-Harris
2979,8589065084999622,2024-04-04,225.44,"Moore, Martin and Zimmerman"
2980,8589065084999622,2022-06-15,1275.07,Roberts-Sutton
2981,8589065084999622,2022-12-28,258.30,Wade PLC
2982,8589065084999622,2022-07-09,679.34,"Castillo, Walker and Vazquez"
2983,8589065084999622,2023-02-18,1443.91,Carpenter-Ortiz
2984,7922351057533288,2020-12-27,2298.67,Wade-Harper
2985,7922351057533288,2025-07-31,485.38,"Smith, Wilson and Davis"
2986,7922351057533288,2023-12-08,1912.02,Cook-Lopez
2987,7922351057533288,2021-07-29,373.76,Martin and Sons
2988,7922351057533288,2024-10-06,1094.22,Cohen-Gonzalez
2989,1731606328141500,2023-07-31,1529.03,"Green, Jordan and Walker"
2990,1731606328141500,2024-07-16,146.81,Simmons Ltd
2991,1731606328141500,2025-02-07,2113.05,Sexton-Evans
2992,1731606328141500,2023-08-17,1658.59,Clark Inc
2993,1731606328141500,2024-05-16,863.94,Robertson-White
2994,1731606328141500,2023-09-22,2381.16,Harvey LLC
2995,1731606328141500,2024-07-22,604.56,Farley-Fischer
2996,1731606328141500,2022-05-18,2276.39,White-Preston
2997,1731606328141500,2021-07-20,83.49,Brooks-Hooper
2998,1731606328141500,2023-03-21,1883.96,Garcia Ltd
2999,1393309602794830,2021-06-16,1901.73,"Banks, Maxwell and Eaton"
3000,1393309602794830,2021-09-12,953.36,Suarez-Bell
3001,1393309602794830,2023-12-05,217.27,Moore PLC
3002,1393309602794830,2022-12-02,857.73,Lindsey-Smith
3003,1393309602794830,2022-03-06,372.07,"Velasquez, Acosta and Brown"
3004,1393309602794830,2023-03-14,999.88,Hernandez PLC
3005,1393309602794830,2023-02-14,920.87,"Campbell, Lane and Gonzalez"
3006,1393309602794830,2025-02-07,857.15,"Hernandez, Daniel and Patel"
3007,1393309602794830,2022-09-05,501.06,"Simon, Joseph and Walter"
3008,1393309602794830,2021-07-18,1582.56,"Lane, Smith and Johnson"
3009,1393309602794830,2022-06-24,2458.63,"Gregory, Shepard and Small"
3010,1393309602794830,2025-06-17,1800.58,"White, Cooper and Friedman"
3011,1393309602794830,2023-10-19,2101.57,"Gonzalez, Edwards and Keller"
3012,1325350327263995,2023-07-26,1808.60,"Forbes, Garcia and Scott"
3013,1325350327263995,2021-07-04,1021.08,Reynolds and Sons
3014,1325350327263995,2024-08-20,486.11,"Wallace, Stevens and Martin"
3015,1325350327263995,2023-01-17,1086.75,Thornton-Kemp
3016,1325350327263995,2024-08-03,2482.28,Golden Ltd
3017,1325350327263995,2025-01-29,374.47,"Dickerson, Brown and Santos"
3018,1325350327263995,2023-10-26,1743.18,Lara-Smith
3019,1325350327263995,2024-11-29,1933.55,Hudson-Forbes
3020,1325350327263995,2021-06-26,1299.57,"Browning, Wells and Hoffman"
3021,1325350327263995,2023-03-13,350.39,Williams LLC
3022,1325350327263995,2021-05-25,2082.42,"Wood, Garcia and Bailey"
3023,7796547375431287,2023-01-07,1685.75,"Johnson, Howard and Baker"
3024,7796547375431287,2024-10-05,843.21,Hawkins-West
3025,7796547375431287,2022-07-22,520.54,Schultz-Parker
3026,7796547375431287,2025-08-10,583.46,Porter-Garcia
